t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
16.4500,2.8474,0.0000,-10.0000,0.3776,0.0573,-0.1526,0.0000,-10.0000,0.3776,0.0572,3.2250,0.0000,-5.0000,0.3776,3.0000
16.5000,2.8724,0.0000,-10.0000,0.3776,0.0573,-0.1276,0.0000,-10.0000,0.3776,0.0576,3.2500,0.0000,-5.0000,0.3776,3.0000
16.5500,2.8974,0.0000,-10.0000,0.3776,0.0611,-0.1026,0.0000,-10.0000,0.3776,0.0579,3.2750,0.0000,-5.0000,0.3776,3.0000
16.6000,2.9224,0.0000,-10.0000,0.3776,0.0575,-0.0776,0.0000,-10.0000,0.3776,0.0577,3.3000,0.0000,-5.0000,0.3776,3.0000
16.6500,2.9474,0.0000,-10.0000,0.3776,0.0572,-0.0526,0.0000,-10.0000,0.3776,0.0573,3.3250,0.0000,-5.0000,0.3776,3.0000
16.7000,2.9724,0.0000,-10.0000,0.3776,0.0576,-0.0276,0.0000,-10.0000,0.3776,0.0588,3.3500,0.0000,-5.0000,0.3776,3.0000
16.7500,2.9974,0.0000,-10.0000,0.3776,0.0611,-0.0026,0.0000,-10.0000,0.3776,0.0574,3.3750,0.0000,-5.0000,0.3776,3.0000
16.8000,3.0224,0.0000,-10.0000,0.3776,0.0573,0.0224,0.0000,-10.0000,0.3776,0.0605,3.4000,0.0000,-5.0000,0.3776,3.0000
16.8500,3.0474,0.0000,-10.0000,0.3776,0.0606,0.0474,0.0000,-10.0000,0.3776,0.0608,3.4250,0.0000,-5.0000,0.3776,3.0000
16.9000,3.0724,0.0000,-10.0000,0.3776,0.0630,0.0724,0.0000,-10.0000,0.3776,0.0575,3.4500,0.0000,-5.0000,0.3776,3.0000
16.9500,3.0974,0.0000,-10.0000,0.3776,0.0582,0.0974,0.0000,-10.0000,0.3776,0.0576,3.4750,0.0000,-5.0000,0.3776,3.0000
17.0000,3.1224,0.0000,-10.0000,0.3776,0.0575,0.1224,0.0000,-10.0000,0.3776,0.0572,3.5000,0.0000,-5.0000,0.3776,3.0000
17.0500,3.1474,0.0000,-10.0000,0.3776,0.0575,0.1474,0.0000,-10.0000,0.3776,0.0574,3.5250,0.0000,-5.0000,0.3776,3.0000
17.1000,3.1724,0.0000,-10.0000,0.3776,0.0606,0.1724,0.0000,-10.0000,0.3776,0.0605,3.5500,0.0000,-5.0000,0.3776,3.0000
17.1500,3.1974,0.0000,-10.0000,0.3776,0.0615,0.1974,0.0000,-10.0000,0.3776,0.0607,3.5750,0.0000,-5.0000,0.3776,3.0000
17.2000,3.2224,0.0000,-10.0000,0.3776,0.0604,0.2224,0.0000,-10.0000,0.3776,0.0607,3.6000,0.0000,-5.0000,0.3776,3.0000
17.2500,3.2474,0.0000,-10.0000,0.3776,0.0609,0.2474,0.0000,-10.0000,0.3776,0.0598,3.6250,0.0000,-5.0000,0.3776,3.0000
17.3000,3.2724,0.0000,-10.0000,0.3776,0.0611,0.2724,0.0000,-10.0000,0.3776,0.0609,3.6500,0.0000,-5.0000,0.3776,3.0000
17.3500,3.2974,0.0000,-10.0000,0.3776,0.0619,0.2974,0.0000,-10.0000,0.3776,0.0619,3.6750,0.0000,-5.0000,0.3776,3.0000
17.4000,3.3224,0.0000,-10.0000,0.3776,0.0610,0.3224,0.0000,-10.0000,0.3776,0.0610,3.7000,0.0000,-5.0000,0.3776,3.0000
17.4500,3.3474,0.0000,-10.0000,0.3776,0.0607,0.3474,0.0000,-10.0000,0.3776,0.0611,3.7250,0.0000,-5.0000,0.3776,3.0000
17.5000,3.3724,0.0000,-10.0000,0.3776,0.0611,0.3724,0.0000,-10.0000,0.3776,0.0610,3.7500,0.0000,-5.0000,0.3776,3.0000
17.5500,3.3974,0.0000,-10.0000,0.3776,0.0616,0.3974,0.0000,-10.0000,0.3776,0.0609,3.7750,0.0000,-5.0000,0.3776,3.0000
17.6000,3.4224,0.0000,-10.0000,0.3776,0.0606,0.4224,0.0000,-10.0000,0.3776,0.0607,3.8000,0.0000,-5.0000,0.3776,3.0000
17.6500,3.4474,0.0000,-10.0000,0.3776,0.0607,0.4474,0.0000,-10.0000,0.3776,0.0605,3.8250,0.0000,-5.0000,0.3776,3.0000
17.7000,3.4724,0.0000,-10.0000,0.3776,0.0610,0.4724,0.0000,-10.0000,0.3776,0.0615,3.8500,0.0000,-5.0000,0.3776,3.0000
17.7500,3.4974,0.0000,-10.0000,0.3776,0.0609,0.4974,0.0000,-10.0000,0.3776,0.0609,3.8750,0.0000,-5.0000,0.3776,3.0000
17.8000,3.5224,0.0000,-10.0000,0.3776,0.0609,0.5224,0.0000,-10.0000,0.3776,0.0608,3.9000,0.0000,-5.0000,0.3776,3.0000
17.8500,3.5474,0.0000,-10.0000,0.3776,0.0611,0.5474,0.0000,-10.0000,0.3776,0.0603,3.9250,0.0000,-5.0000,0.3776,3.0000
17.9000,3.5724,0.0000,-10.0000,0.3776,0.0609,0.5724,0.0000,-10.0000,0.3776,0.0615,3.9500,0.0000,-5.0000,0.3776,3.0000
17.9500,3.5974,0.0000,-10.0000,0.3776,0.0607,0.5974,0.0000,-10.0000,0.3776,0.0610,3.9750,0.0000,-5.0000,0.3776,3.0000
18.0000,3.6224,0.0000,-10.0000,0.3776,0.0606,0.6224,0.0000,-10.0000,0.3776,0.0610,4.0000,0.0000,-5.0000,0.3776,3.0000
18.0500,3.6474,0.0000,-10.0000,0.3776,0.0606,0.6474,0.0000,-10.0000,0.3776,0.0610,4.0250,0.0000,-5.0000,0.3776,3.0000
18.1000,3.6724,0.0000,-10.0000,0.3776,0.0604,0.6724,0.0000,-10.0000,0.3776,0.0629,4.0500,0.0000,-5.0000,0.3776,3.0000
18.1500,3.6974,0.0000,-10.0000,0.3776,0.0616,0.6974,0.0000,-10.0000,0.3776,0.0608,4.0750,0.0000,-5.0000,0.3776,3.0000
18.2000,3.7224,0.0000,-10.0000,0.3776,0.0607,0.7224,0.0000,-10.0000,0.3776,0.0612,4.1000,0.0000,-5.0000,0.3776,3.0000
18.2500,3.7474,0.0000,-10.0000,0.3776,0.0614,0.7474,0.0000,-10.0000,0.3776,0.0607,4.1250,0.0000,-5.0000,0.3776,3.0000
18.3000,3.7724,0.0000,-10.0000,0.3776,0.0610,0.7724,0.0000,-10.0000,0.3776,0.0616,4.1500,0.0000,-5.0000,0.3776,3.0000
18.3500,3.7974,0.0000,-10.0000,0.3776,0.0607,0.7974,0.0000,-10.0000,0.3776,0.0611,4.1750,0.0000,-5.0000,0.3776,3.0000
18.4000,3.8224,0.0000,-10.0000,0.3776,0.0608,0.8224,0.0000,-10.0000,0.3776,0.0572,4.2000,0.0000,-5.0000,0.3776,3.0000
18.4500,3.8474,0.0000,-10.0000,0.3776,0.0575,0.8474,0.0000,-10.0000,0.3776,0.0576,4.2250,0.0000,-5.0000,0.3776,3.0000
18.5000,3.8724,0.0000,-10.0000,0.3776,0.0592,0.8724,0.0000,-10.0000,0.3776,0.0616,4.2500,0.0000,-5.0000,0.3776,3.0000
18.5500,3.8974,0.0000,-10.0000,0.3776,0.0617,0.8974,0.0000,-10.0000,0.3776,0.0622,4.2750,0.0000,-5.0000,0.3776,3.0000
18.6000,3.9224,0.0000,-10.0000,0.3776,0.0615,0.9224,0.0000,-10.0000,0.3776,0.0605,4.3000,0.0000,-5.0000,0.3776,3.0000
18.6500,3.9474,0.0000,-10.0000,0.3776,0.0604,0.9474,0.0000,-10.0000,0.3776,0.0606,4.3250,0.0000,-5.0000,0.3776,3.0000
18.7000,3.9724,0.0000,-10.0000,0.3776,0.0606,0.9724,0.0000,-10.0000,0.3776,0.0573,4.3500,0.0000,-5.0000,0.3776,3.0000
18.7500,3.9974,0.0000,-10.0000,0.3776,0.0580,0.9974,0.0000,-10.0000,0.3776,0.0576,4.3750,0.0000,-5.0000,0.3776,3.0000
18.8000,4.0224,0.0000,-10.0000,0.3776,0.0577,1.0224,0.0000,-10.0000,0.3776,0.0578,4.4000,0.0000,-5.0000,0.3776,3.0000
18.8500,4.0474,0.0000,-10.0000,0.3776,0.0589,1.0474,0.0000,-10.0000,0.3776,0.0608,4.4250,0.0000,-5.0000,0.3776,3.0000
18.9000,4.0724,0.0000,-10.0000,0.3776,0.0585,1.0724,0.0000,-10.0000,0.3776,0.0577,4.4500,0.0000,-5.0000,0.3776,3.0000
18.9500,4.0974,0.0000,-10.0000,0.3776,0.0573,1.0974,0.0000,-10.0000,0.3776,0.0575,4.4750,0.0000,-5.0000,0.3776,3.0000
19.0000,4.1224,0.0000,-10.0000,0.3776,0.0575,1.1224,0.0000,-10.0000,0.3776,0.0577,4.5000,0.0000,-5.0000,0.3776,3.0000
19.0500,4.1474,0.0000,-10.0000,0.3776,0.0609,1.1474,0.0000,-10.0000,0.3776,0.0609,4.5250,0.0000,-5.0000,0.3776,3.0000
19.1000,4.1724,0.0000,-10.0000,0.3776,0.0611,1.1724,0.0000,-10.0000,0.3776,0.0591,4.5500,0.0000,-5.0000,0.3776,3.0000
19.1500,4.1974,0.0000,-10.0000,0.3776,0.0582,1.1974,0.0000,-10.0000,0.3776,0.0581,4.5750,0.0000,-5.0000,0.3776,3.0000
19.2000,4.2224,0.0000,-10.0000,0.3776,0.0620,1.2224,0.0000,-10.0000,0.3776,0.0612,4.6000,0.0000,-5.0000,0.3776,3.0000
19.2500,4.2474,0.0000,-10.0000,0.3776,0.0573,1.2474,0.0000,-10.0000,0.3776,0.0575,4.6250,0.0000,-5.0000,0.3776,3.0000
19.3000,4.2724,0.0000,-10.0000,0.3776,0.0578,1.2724,0.0000,-10.0000,0.3776,0.0577,4.6500,0.0000,-5.0000,0.3776,3.0000
19.3500,4.2974,0.0000,-10.0000,0.3776,0.0577,1.2974,0.0000,-10.0000,0.3776,0.0578,4.6750,0.0000,-5.0000,0.3776,3.0000
19.4000,4.3224,0.0000,-10.0000,0.3776,0.0611,1.3224,0.0000,-10.0000,0.3776,0.0617,4.7000,0.0000,-5.0000,0.3776,3.0000
19.4500,4.3474,0.0000,-10.0000,0.3776,0.0602,1.3474,0.0000,-10.0000,0.3776,0.0578,4.7250,0.0000,-5.0000,0.3776,3.0000
19.5000,4.3724,0.0000,-10.0000,0.3776,0.0583,1.3724,0.0000,-10.0000,0.3776,0.0578,4.7500,0.0000,-5.0000,0.3776,3.0000
19.5500,4.3974,0.0000,-10.0000,0.3776,0.0610,1.3974,0.0000,-10.0000,0.3776,0.0608,4.7750,0.0000,-5.0000,0.3776,3.0000
19.6000,4.4224,0.0000,-10.0000,0.3776,0.0603,1.4224,0.0000,-10.0000,0.3776,0.0574,4.8000,0.0000,-5.0000,0.3776,3.0000
19.6500,4.4474,0.0000,-10.0000,0.3776,0.0575,1.4474,0.0000,-10.0000,0.3776,0.0580,4.8250,0.0000,-5.0000,0.3776,3.0000
19.7000,4.4724,0.0000,-10.0000,0.3776,0.0584,1.4724,0.0000,-10.0000,0.3776,0.0576,4.8500,0.0000,-5.0000,0.3776,3.0000
19.7500,4.4974,0.0000,-10.0000,0.3776,0.0594,1.4974,0.0000,-10.0000,0.3776,0.0607,4.8750,0.0000,-5.0000,0.3776,3.0000
19.8000,4.5224,0.0000,-10.0000,0.3776,0.0575,1.5224,0.0000,-10.0000,0.3776,0.0574,4.9000,0.0000,-5.0000,0.3776,3.0000
19.8500,4.5474,0.0000,-10.0000,0.3776,0.0574,1.5474,0.0000,-10.0000,0.3776,0.0575,4.9250,0.0000,-5.0000,0.3776,3.0000
19.9000,4.5724,0.0000,-10.0000,0.3776,0.0587,1.5724,0.0000,-10.0000,0.3776,0.0578,4.9500,0.0000,-5.0000,0.3776,3.0000
19.9500,4.5974,0.0000,-10.0000,0.3776,0.0607,1.5974,0.0000,-10.0000,0.3776,0.0575,4.9750,0.0000,-5.0000,0.3776,3.0000
20.0000,4.6224,0.0000,-10.0000,0.3776,0.0575,1.6224,0.0000,-10.0000,0.3776,0.0576,5.0000,0.0000,-5.0000,0.3776,3.0000
20.0500,4.6474,0.0000,-10.0000,0.3776,0.0579,1.6474,0.0000,-10.0000,0.3776,0.0573,5.0250,0.0000,-5.0000,0.3776,3.0000
20.1000,4.6724,0.0000,-10.0000,0.3776,0.0605,1.6724,0.0000,-10.0000,0.3776,0.0618,5.0500,0.0000,-5.0000,0.3776,3.0000
20.1500,4.6974,0.0000,-10.0000,0.3776,0.0587,1.6974,0.0000,-10.0000,0.3776,0.0607,5.0750,0.0000,-5.0000,0.3776,3.0000
20.2000,4.7224,0.0000,-10.0000,0.3776,0.0579,1.7224,0.0000,-10.0000,0.3776,0.1074,5.1000,0.0000,-5.0000,0.3776,3.0000
20.2500,4.7474,0.0000,-10.0000,0.3776,0.0775,1.7474,0.0000,-10.0000,0.3776,0.0629,5.1250,0.0000,-5.0000,0.3776,3.0000
20.3000,4.7724,0.0000,-10.0000,0.3776,0.0610,1.7724,0.0000,-10.0000,0.3776,0.0586,5.1500,0.0000,-5.0000,0.3776,3.0000
20.3500,4.7974,0.0000,-10.0000,0.3776,0.0585,1.7974,0.0000,-10.0000,0.3776,0.0617,5.1750,0.0000,-5.0000,0.3776,3.0000
20.4000,4.8224,0.0000,-10.0000,0.3776,0.0591,1.8224,0.0000,-10.0000,0.3776,0.0581,5.2000,0.0000,-5.0000,0.3776,3.0000
20.4500,4.8474,0.0000,-10.0000,0.3776,0.0578,1.8474,0.0000,-10.0000,0.3776,0.0579,5.2250,0.0000,-5.0000,0.3776,3.0000
20.5000,4.8724,0.0000,-10.0000,0.3776,0.0578,1.8724,0.0000,-10.0000,0.3776,0.0577,5.2500,0.0000,-5.0000,0.3776,3.0000
20.5500,4.8974,0.0000,-10.0000,0.3776,0.0579,1.8974,0.0000,-10.0000,0.3776,0.0597,5.2750,0.0000,-5.0000,0.3776,3.0000
20.6000,4.9224,0.0000,-10.0000,0.3776,0.0590,1.9224,0.0000,-10.0000,0.3776,0.0587,5.3000,0.0000,-5.0000,0.3776,3.0000
20.6500,4.9474,0.0000,-10.0000,0.3776,0.0585,1.9474,0.0000,-10.0000,0.3776,0.0581,5.3250,0.0000,-5.0000,0.3776,3.0000
20.7000,4.9724,0.0000,-10.0000,0.3776,0.0586,1.9724,0.0000,-10.0000,0.3776,0.0581,5.3500,0.0000,-5.0000,0.3776,3.0000
20.7500,4.9974,0.0000,-10.0000,0.3776,0.0600,1.9974,0.0000,-10.0000,0.3776,0.0583,5.3750,0.0000,-5.0000,0.3776,3.0000
20.8000,5.0224,0.0000,-10.0000,0.3776,0.0595,2.0224,0.0000,-10.0000,0.3776,0.0580,5.4000,0.0000,-5.0000,0.3776,3.0000
20.8500,5.0474,0.0000,-10.0000,0.3776,0.0582,2.0474,0.0000,-10.0000,0.3776,0.0579,5.4250,0.0000,-5.0000,0.3776,3.0000
20.9000,5.0724,0.0000,-10.0000,0.3776,0.0585,2.0724,0.0000,-10.0000,0.3776,0.0584,5.4500,0.0000,-5.0000,0.3776,3.0000
20.9500,5.0974,0.0000,-10.0000,0.3776,0.0611,2.0974,0.0000,-10.0000,0.3776,0.0609,5.4750,0.0000,-5.0000,0.3776,3.0000
21.0000,5.1224,0.0000,-10.0000,0.3776,0.0579,2.1224,0.0000,-10.0000,0.3776,0.0577,5.5000,0.0000,-5.0000,0.3776,3.0000
21.0500,5.1474,0.0000,-10.0000,0.3776,0.0578,2.1474,0.0000,-10.0000,0.3776,0.0577,5.5250,0.0000,-5.0000,0.3776,3.0000
21.1000,5.1724,0.0000,-10.0000,0.3776,0.0569,2.1724,0.0000,-10.0000,0.3776,0.0576,5.5500,0.0000,-5.0000,0.3776,3.0000
21.1500,5.1974,0.0000,-10.0000,0.3776,0.0588,2.1974,0.0000,-10.0000,0.3776,0.0575,5.5750,0.0000,-5.0000,0.3776,3.0000
21.2000,5.2224,0.0000,-10.0000,0.3776,0.0589,2.2224,0.0000,-10.0000,0.3776,0.0574,5.6000,0.0000,-5.0000,0.3776,3.0000
21.2500,5.2474,0.0000,-10.0000,0.3776,0.0573,2.2474,0.0000,-10.0000,0.3776,0.0573,5.6250,0.0000,-5.0000,0.3776,3.0000
21.3000,5.2724,0.0000,-10.0000,0.3776,0.0620,2.2724,0.0000,-10.0000,0.3776,0.0577,5.6500,0.0000,-5.0000,0.3776,3.0000
21.3500,5.2974,0.0000,-10.0000,0.3776,0.0572,2.2974,0.0000,-10.0000,0.3776,0.0589,5.6750,0.0000,-5.0000,0.3776,3.0000
21.4000,5.3224,0.0000,-10.0000,0.3776,0.0613,2.3224,0.0000,-10.0000,0.3776,0.0576,5.7000,0.0000,-5.0000,0.3776,3.0000
21.4500,5.3474,0.0000,-10.0000,0.3776,0.0578,2.3474,0.0000,-10.0000,0.3776,0.0573,5.7250,0.0000,-5.0000,0.3776,3.0000
21.5000,5.3724,0.0000,-10.0000,0.3776,0.0573,2.3724,0.0000,-10.0000,0.3776,0.0574,5.7500,0.0000,-5.0000,0.3776,3.0000
21.5500,5.3974,0.0000,-10.0000,0.3776,0.0572,2.3974,0.0000,-10.0000,0.3776,0.0573,5.7750,0.0000,-5.0000,0.3776,3.0000
21.6000,5.4224,0.0000,-10.0000,0.3776,0.0582,2.4224,0.0000,-10.0000,0.3776,0.0575,5.8000,0.0000,-5.0000,0.3776,3.0000
21.6500,5.4474,0.0000,-10.0000,0.3776,0.0573,2.4474,0.0000,-10.0000,0.3776,0.0588,5.8250,0.0000,-5.0000,0.3776,3.0000
21.7000,5.4724,0.0000,-10.0000,0.3776,0.0572,2.4724,0.0000,-10.0000,0.3776,0.0572,5.8500,0.0000,-5.0000,0.3776,3.0000
21.7500,5.4974,0.0000,-10.0000,0.3776,0.0574,2.4974,0.0000,-10.0000,0.3776,0.0575,5.8750,0.0000,-5.0000,0.3776,3.0000
21.8000,5.5224,0.0000,-10.0000,0.3776,0.0582,2.5224,0.0000,-10.0000,0.3776,0.0571,5.9000,0.0000,-5.0000,0.3776,3.0000
21.8500,5.5474,0.0000,-10.0000,0.3776,0.0572,2.5474,0.0000,-10.0000,0.3776,0.0577,5.9250,0.0000,-5.0000,0.3776,3.0000
21.9000,5.5724,0.0000,-10.0000,0.3776,0.0574,2.5724,0.0000,-10.0000,0.3776,0.0573,5.9500,0.0000,-5.0000,0.3776,3.0000
21.9500,5.5974,0.0000,-10.0000,0.3776,0.0576,2.5974,0.0000,-10.0000,0.3776,0.0577,5.9750,0.0000,-5.0000,0.3776,3.0000
22.0000,5.6224,0.0000,-10.0000,0.3776,0.0584,2.6224,0.0000,-10.0000,0.3776,0.0575,6.0000,0.0000,-5.0000,0.3776,3.0000
22.0500,5.6474,0.0000,-10.0000,0.3776,0.0590,2.6474,0.0000,-10.0000,0.3776,0.0574,6.0250,0.0000,-5.0000,0.3776,3.0000
22.1000,5.6724,0.0000,-10.0000,0.3776,0.0576,2.6724,0.0000,-10.0000,0.3776,0.0577,6.0500,0.0000,-5.0000,0.3776,3.0000
22.1500,5.6974,0.0000,-10.0000,0.3776,0.0577,2.6974,0.0000,-10.0000,0.3776,0.0581,6.0750,0.0000,-5.0000,0.3776,3.0000
22.2000,5.7224,0.0000,-10.0000,0.3776,0.0587,2.7224,0.0000,-10.0000,0.3776,0.0588,6.1000,0.0000,-5.0000,0.3776,3.0000
22.2500,5.7474,0.0000,-10.0000,0.3776,0.0606,2.7474,0.0000,-10.0000,0.3776,0.0573,6.1250,0.0000,-5.0000,0.3776,3.0000
22.3000,5.7724,0.0000,-10.0000,0.3776,0.0580,2.7724,0.0000,-10.0000,0.3776,0.0578,6.1500,0.0000,-5.0000,0.3776,3.0000
22.3500,5.7974,0.0000,-10.0000,0.3776,0.0575,2.7974,0.0000,-10.0000,0.3776,0.0575,6.1750,0.0000,-5.0000,0.3776,3.0000
22.4000,5.8224,0.0000,-10.0000,0.3776,0.0577,2.8224,0.0000,-10.0000,0.3776,0.0617,6.2000,0.0000,-5.0000,0.3776,3.0000
22.4500,5.8474,0.0000,-10.0000,0.3776,0.0584,2.8474,0.0000,-10.0000,0.3776,0.0580,6.2250,0.0000,-5.0000,0.3776,3.0000
22.5000,5.8724,0.0000,-10.0000,0.3776,0.0579,2.8724,0.0000,-10.0000,0.3776,0.0581,6.2500,0.0000,-5.0000,0.3776,3.0000
22.5500,5.8974,0.0000,-10.0000,0.3776,0.0580,2.8974,0.0000,-10.0000,0.3776,0.0579,6.2750,0.0000,-5.0000,0.3776,3.0000
22.6000,5.9224,0.0000,-10.0000,0.3776,0.0604,2.9224,0.0000,-10.0000,0.3776,0.0617,6.3000,0.0000,-5.0000,0.3776,3.0000
22.6500,5.9474,0.0000,-10.0000,0.3776,0.0579,2.9474,0.0000,-10.0000,0.3776,0.0577,6.3250,0.0000,-5.0000,0.3776,3.0000
22.7000,5.9724,0.0000,-10.0000,0.3776,0.0579,2.9724,0.0000,-10.0000,0.3776,0.0580,6.3500,0.0000,-5.0000,0.3776,3.0000
22.7500,5.9974,0.0000,-10.0000,0.3776,0.0581,2.9974,0.0000,-10.0000,0.3776,0.0579,6.3750,0.0000,-5.0000,0.3776,3.0000
22.8000,6.0224,0.0000,-10.0000,0.3776,0.0619,3.0224,0.0000,-10.0000,0.3776,0.0594,6.4000,0.0000,-5.0000,0.3776,3.0000
22.8500,6.0474,0.0000,-10.0000,0.3776,0.0597,3.0474,0.0000,-10.0000,0.3776,0.0616,6.4250,0.0000,-5.0000,0.3776,3.0000
22.9000,6.0724,0.0000,-10.0000,0.3776,0.0595,3.0724,0.0000,-10.0000,0.3776,0.0579,6.4500,0.0000,-5.0000,0.3776,3.0000
22.9500,6.0974,0.0000,-10.0000,0.3776,0.0626,3.0974,0.0000,-10.0000,0.3776,0.0613,6.4750,0.0000,-5.0000,0.3776,3.0000
23.0000,6.1224,0.0000,-10.0000,0.3776,0.0619,3.1224,0.0000,-10.0000,0.3776,0.0606,6.5000,0.0000,-5.0000,0.3776,3.0000
23.0500,6.1474,0.0000,-10.0000,0.3776,0.0605,3.1474,0.0000,-10.0000,0.3776,0.0603,6.5250,0.0000,-5.0000,0.3776,3.0000
23.1000,6.1724,0.0000,-10.0000,0.3776,0.0610,3.1724,0.0000,-10.0000,0.3776,0.0611,6.5500,0.0000,-5.0000,0.3776,3.0000
23.1500,6.1974,0.0000,-10.0000,0.3776,0.0612,3.1974,0.0000,-10.0000,0.3776,0.0576,6.5750,0.0000,-5.0000,0.3776,3.0000
23.2000,6.2224,0.0000,-10.0000,0.3776,0.0586,3.2224,0.0000,-10.0000,0.3776,0.0576,6.6000,0.0000,-5.0000,0.3776,3.0000
23.2500,6.2474,0.0000,-10.0000,0.3776,0.0574,3.2474,0.0000,-10.0000,0.3776,0.0572,6.6250,0.0000,-5.0000,0.3776,3.0000
23.3000,6.2724,0.0000,-10.0000,0.3776,0.0573,3.2724,0.0000,-10.0000,0.3776,0.0591,6.6500,0.0000,-5.0000,0.3776,3.0000
23.3500,6.2974,0.0000,-10.0000,0.3776,0.0609,3.2974,0.0000,-10.0000,0.3776,0.0606,6.6750,0.0000,-5.0000,0.3776,3.0000
23.4000,6.3224,0.0000,-10.0000,0.3776,0.0583,3.3224,0.0000,-10.0000,0.3776,0.0570,6.7000,0.0000,-5.0000,0.3776,3.0000
23.4500,6.3474,0.0000,-10.0000,0.3776,0.0576,3.3474,0.0000,-10.0000,0.3776,0.0608,6.7250,0.0000,-5.0000,0.3776,3.0000
23.5000,6.3724,0.0000,-10.0000,0.3776,0.0607,3.3724,0.0000,-10.0000,0.3776,0.0609,6.7500,0.0000,-5.0000,0.3776,3.0000
23.5500,6.3974,0.0000,-10.0000,0.3776,0.0611,3.3974,0.0000,-10.0000,0.3776,0.0608,6.7750,0.0000,-5.0000,0.3776,3.0000
23.6000,6.4224,0.0000,-10.0000,0.3776,0.0615,3.4224,0.0000,-10.0000,0.3776,0.0605,6.8000,0.0000,-5.0000,0.3776,3.0000
23.6500,6.4474,0.0000,-10.0000,0.3776,0.0612,3.4474,0.0000,-10.0000,0.3776,0.0608,6.8250,0.0000,-5.0000,0.3776,3.0000
23.7000,6.4724,0.0000,-10.0000,0.3776,0.0611,3.4724,0.0000,-10.0000,0.3776,0.0607,6.8500,0.0000,-5.0000,0.3776,3.0000
23.7500,6.4974,0.0000,-10.0000,0.3776,0.0612,3.4974,0.0000,-10.0000,0.3776,0.0605,6.8750,0.0000,-5.0000,0.3776,3.0000
23.8000,6.5224,0.0000,-10.0000,0.3776,0.0617,3.5224,0.0000,-10.0000,0.3776,0.0606,6.9000,0.0000,-5.0000,0.3776,3.0000
23.8500,6.5474,0.0000,-10.0000,0.3776,0.0608,3.5474,0.0000,-10.0000,0.3776,0.0606,6.9250,0.0000,-5.0000,0.3776,3.0000
23.9000,6.5724,0.0000,-10.0000,0.3776,0.0607,3.5724,0.0000,-10.0000,0.3776,0.0607,6.9500,0.0000,-5.0000,0.3776,3.0000
23.9500,6.5974,0.0000,-10.0000,0.3776,0.0606,3.5974,0.0000,-10.0000,0.3776,0.0613,6.9750,0.0000,-5.0000,0.3776,3.0000
24.0000,6.6224,0.0000,-10.0000,0.3776,0.0613,3.6224,0.0000,-10.0000,0.3776,0.0603,7.0000,0.0000,-5.0000,0.3776,3.0000
24.0500,6.6474,0.0000,-10.0000,0.3776,0.0608,3.6474,0.0000,-10.0000,0.3776,0.0606,7.0250,0.0000,-5.0000,0.3776,3.0000
24.1000,6.6724,0.0000,-10.0000,0.3776,0.0610,3.6724,0.0000,-10.0000,0.3776,0.0606,7.0500,0.0000,-5.0000,0.3776,3.0000
24.1500,6.6974,0.0000,-10.0000,0.3776,0.0606,3.6974,0.0000,-10.0000,0.3776,0.0605,7.0750,0.0000,-5.0000,0.3776,3.0000
24.2000,6.7224,0.0000,-10.0000,0.3776,0.0617,3.7224,0.0000,-10.0000,0.3776,0.0608,7.1000,0.0000,-5.0000,0.3776,3.0000
24.2500,6.7474,0.0000,-10.0000,0.3776,0.0608,3.7474,0.0000,-10.0000,0.3776,0.0599,7.1250,0.0000,-5.0000,0.3776,3.0000
24.3000,6.7724,0.0000,-10.0000,0.3776,0.0607,3.7724,0.0000,-10.0000,0.3776,0.0605,7.1500,0.0000,-5.0000,0.3776,3.0000
24.3500,6.7974,0.0000,-10.0000,0.3776,0.0572,3.7974,0.0000,-10.0000,0.3776,0.0572,7.1750,0.0000,-5.0000,0.3776,3.0000
24.4000,6.8224,0.0000,-10.0000,0.3776,0.0622,3.8224,0.0000,-10.0000,0.3776,0.0609,7.2000,0.0000,-5.0000,0.3776,3.0000
24.4500,6.8474,0.0000,-10.0000,0.3776,0.0574,3.8474,0.0000,-10.0000,0.3776,0.0575,7.2250,0.0000,-5.0000,0.3776,3.0000
24.5000,6.8724,0.0000,-10.0000,0.3776,0.0574,3.8724,0.0000,-10.0000,0.3776,0.0572,7.2500,0.0000,-5.0000,0.3776,3.0000
24.5500,6.8974,0.0000,-10.0000,0.3776,0.0572,3.8974,0.0000,-10.0000,0.3776,0.0573,7.2750,0.0000,-5.0000,0.3776,3.0000
24.6000,6.9224,0.0000,-10.0000,0.3776,0.0609,3.9224,0.0000,-10.0000,0.3776,0.0610,7.3000,0.0000,-5.0000,0.3776,3.0000
24.6500,6.9474,0.0000,-10.0000,0.3776,0.0574,3.9474,0.0000,-10.0000,0.3776,0.0575,7.3250,0.0000,-5.0000,0.3776,3.0000
24.7000,6.9724,0.0000,-10.0000,0.3776,0.0571,3.9724,0.0000,-10.0000,0.3776,0.0575,7.3500,0.0000,-5.0000,0.3776,3.0000
24.7500,6.9974,0.0000,-10.0000,0.3776,0.0575,3.9974,0.0000,-10.0000,0.3776,0.0592,7.3750,0.0000,-5.0000,0.3776,3.0000
